NASA Surface meteorology and Solar Energy: Global Data
Monthly Averaged Insolation Clearness Index (0 to 1.0)

Monthly average for July 1983 - June 1993

Lat Lon Jan Feb Mar Apr May  Jun  Jul  Aug  Sep  Oct  Nov  Dec
1 78 0.52 0.60 0.58 0.55 0.54 0.55 0.53 0.49 0.49 0.53 0.57 0.54
1 79 0.51 0.60 0.58 0.54 0.54 0.55 0.53 0.49 0.50 0.53 0.56 0.53
1 80 0.51 0.60 0.57 0.54 0.54 0.55 0.52 0.49 0.50 0.54 0.55 0.53
1 81 0.50 0.59 0.57 0.53 0.53 0.55 0.52 0.49 0.50 0.54 0.55 0.52
1 82 0.50 0.59 0.57 0.53 0.53 0.55 0.52 0.49 0.50 0.53 0.54 0.52
1 83 0.49 0.59 0.57 0.53 0.52 0.55 0.52 0.49 0.49 0.53 0.53 0.52
1 84 0.49 0.58 0.56 0.53 0.52 0.54 0.52 0.49 0.49 0.52 0.53 0.52
1 85 0.48 0.58 0.55 0.53 0.52 0.54 0.51 0.49 0.48 0.52 0.53 0.52
1 86 0.48 0.58 0.54 0.53 0.52 0.54 0.50 0.48 0.47 0.51 0.52 0.52
1 87 0.48 0.58 0.53 0.53 0.52 0.53 0.50 0.48 0.47 0.50 0.52 0.52
1 88 0.48 0.57 0.53 0.53 0.51 0.53 0.49 0.48 0.46 0.49 0.51 0.52
1 89 0.49 0.57 0.52 0.52 0.51 0.53 0.49 0.48 0.45 0.48 0.50 0.52
1 90 0.49 0.57 0.52 0.52 0.50 0.52 0.48 0.48 0.44 0.47 0.49 0.52
1 91 0.50 0.56 0.51 0.52 0.50 0.52 0.48 0.48 0.44 0.46 0.48 0.51
1 92 0.50 0.55 0.49 0.50 0.50 0.52 0.48 0.47 0.43 0.45 0.47 0.50
1 93 0.50 0.55 0.48 0.49 0.50 0.52 0.47 0.46 0.42 0.45 0.46 0.49
1 94 0.50 0.53 0.47 0.48 0.50 0.52 0.47 0.46 0.42 0.44 0.45 0.48
1 95 0.49 0.52 0.46 0.47 0.50 0.52 0.47 0.46 0.41 0.44 0.44 0.47
1 96 0.49 0.51 0.45 0.46 0.50 0.52 0.48 0.46 0.41 0.43 0.44 0.46
1 97 0.48 0.50 0.45 0.47 0.49 0.52 0.48 0.46 0.42 0.43 0.44 0.46
1 98 0.47 0.50 0.45 0.47 0.49 0.52 0.49 0.46 0.42 0.43 0.44 0.45
1 99 0.46 0.50 0.46 0.48 0.49 0.52 0.50 0.47 0.44 0.45 0.44 0.44
1 100 0.46 0.50 0.47 0.48 0.49 0.51 0.50 0.48 0.45 0.46 0.45 0.44
1 101 0.45 0.51 0.47 0.49 0.49 0.51 0.50 0.48 0.46 0.47 0.45 0.43
1 102 0.45 0.52 0.48 0.49 0.48 0.50 0.49 0.47 0.45 0.45 0.43 0.42
1 103 0.45 0.54 0.48 0.49 0.47 0.49 0.47 0.46 0.44 0.44 0.40 0.40
1 104 0.46 0.55 0.51 0.52 0.49 0.50 0.49 0.48 0.45 0.45 0.40 0.41
1 105 0.47 0.56 0.54 0.56 0.52 0.52 0.51 0.51 0.47 0.46 0.41 0.42
1 106 0.47 0.56 0.56 0.58 0.55 0.54 0.52 0.53 0.49 0.48 0.42 0.43
1 107 0.46 0.53 0.54 0.56 0.54 0.54 0.52 0.53 0.48 0.47 0.42 0.43
1 108 0.45 0.51 0.52 0.54 0.53 0.54 0.52 0.52 0.47 0.46 0.42 0.42
1 109 0.44 0.49 0.50 0.52 0.51 0.53 0.52 0.51 0.47 0.46 0.43 0.42
1 110 0.44 0.47 0.48 0.50 0.49 0.52 0.51 0.50 0.46 0.46 0.45 0.44
1 111 0.44 0.46 0.46 0.48 0.48 0.51 0.50 0.50 0.46 0.47 0.46 0.45
1 112 0.45 0.46 0.46 0.48 0.48 0.51 0.50 0.50 0.46 0.47 0.46 0.45
1 113 0.46 0.46 0.47 0.48 0.48 0.50 0.49 0.50 0.47 0.47 0.47 0.46
1 114 0.46 0.46 0.47 0.48 0.48 0.50 0.49 0.50 0.47 0.47 0.47 0.46
1 115 0.46 0.46 0.47 0.49 0.48 0.49 0.49 0.50 0.48 0.47 0.47 0.46
1 116 0.46 0.46 0.48 0.50 0.49 0.50 0.49 0.50 0.49 0.48 0.47 0.46
1 117 0.47 0.47 0.51 0.52 0.52 0.51 0.51 0.53 0.52 0.50 0.49 0.47
1 118 0.47 0.48 0.53 0.55 0.54 0.52 0.52 0.55 0.54 0.51 0.50 0.48
1 119 0.48 0.49 0.54 0.56 0.55 0.53 0.54 0.56 0.56 0.53 0.52 0.50
1 120 0.49 0.50 0.54 0.57 0.57 0.54 0.55 0.58 0.57 0.55 0.53 0.51
1 121 0.51 0.51 0.55 0.58 0.58 0.55 0.56 0.59 0.59 0.56 0.55 0.52
1 122 0.52 0.52 0.55 0.59 0.58 0.55 0.56 0.59 0.59 0.57 0.56 0.53
1 123 0.53 0.53 0.55 0.60 0.58 0.55 0.56 0.60 0.60 0.58 0.57 0.53
1 124 0.54 0.54 0.57 0.60 0.59 0.55 0.56 0.60 0.61 0.59 0.58 0.55
1 125 0.57 0.56 0.58 0.61 0.59 0.56 0.56 0.59 0.61 0.60 0.60 0.57
1 126 0.58 0.57 0.58 0.62 0.59 0.55 0.55 0.58 0.60 0.61 0.61 0.59
1 127 0.58 0.56 0.57 0.61 0.58 0.54 0.54 0.56 0.59 0.59 0.60 0.58
1 128 0.57 0.55 0.56 0.60 0.57 0.53 0.52 0.54 0.57 0.58 0.60 0.58
1 129 0.57 0.55 0.56 0.59 0.57 0.53 0.52 0.53 0.57 0.57 0.60 0.58
1 130 0.58 0.56 0.56 0.59 0.57 0.54 0.53 0.54 0.57 0.57 0.59 0.57
1 131 0.58 0.56 0.57 0.59 0.57 0.54 0.53 0.54 0.58 0.57 0.59 0.56
1 132 0.58 0.55 0.56 0.59 0.57 0.53 0.53 0.54 0.57 0.56 0.58 0.56
1 133 0.57 0.55 0.56 0.58 0.57 0.53 0.53 0.54 0.56 0.55 0.58 0.56
1 134 0.57 0.55 0.55 0.57 0.57 0.53 0.52 0.54 0.55 0.55 0.57 0.56
1 135 0.56 0.54 0.55 0.56 0.57 0.52 0.52 0.54 0.54 0.54 0.57 0.56
1 136 0.56 0.54 0.54 0.56 0.56 0.51 0.52 0.53 0.54 0.54 0.56 0.55
1 137 0.56 0.54 0.54 0.55 0.56 0.51 0.52 0.53 0.54 0.54 0.56 0.55
1 138 0.56 0.53 0.54 0.55 0.57 0.52 0.52 0.54 0.54 0.54 0.56 0.55
1 139 0.56 0.53 0.54 0.55 0.56 0.52 0.53 0.54 0.54 0.54 0.56 0.55
1 140 0.56 0.53 0.54 0.54 0.56 0.52 0.53 0.54 0.55 0.54 0.56 0.55
1 141 0.55 0.53 0.54 0.54 0.56 0.52 0.54 0.54 0.56 0.54 0.56 0.55
1 142 0.56 0.54 0.54 0.54 0.56 0.52 0.54 0.54 0.56 0.54 0.56 0.55
1 143 0.56 0.54 0.55 0.54 0.56 0.51 0.55 0.55 0.57 0.54 0.56 0.55
1 144 0.56 0.54 0.55 0.54 0.56 0.51 0.55 0.55 0.57 0.54 0.56 0.55
1 145 0.56 0.54 0.55 0.54 0.56 0.51 0.54 0.55 0.58 0.54 0.56 0.55
1 146 0.56 0.54 0.55 0.55 0.56 0.51 0.54 0.55 0.58 0.54 0.56 0.55
1 147 0.56 0.54 0.55 0.55 0.55 0.52 0.54 0.56 0.58 0.54 0.56 0.55
1 148 0.56 0.54 0.55 0.55 0.55 0.52 0.54 0.56 0.58 0.54 0.55 0.55
1 149 0.55 0.54 0.55 0.54 0.55 0.52 0.55 0.56 0.58 0.54 0.55 0.55
1 150 0.55 0.54 0.55 0.54 0.54 0.52 0.55 0.55 0.58 0.54 0.54 0.55
1 151 0.55 0.54 0.54 0.54 0.54 0.53 0.55 0.55 0.57 0.54 0.54 0.55
1 152 0.55 0.53 0.54 0.54 0.54 0.53 0.55 0.55 0.57 0.55 0.54 0.55
1 153 0.55 0.53 0.54 0.53 0.55 0.53 0.56 0.55 0.57 0.55 0.54 0.54
1 154 0.54 0.53 0.54 0.53 0.55 0.53 0.56 0.55 0.57 0.56 0.54 0.54
1 155 0.54 0.53 0.54 0.53 0.55 0.54 0.56 0.56 0.57 0.56 0.54 0.54
1 156 0.53 0.53 0.54 0.53 0.55 0.54 0.57 0.56 0.57 0.57 0.54 0.54
1 157 0.53 0.53 0.53 0.54 0.55 0.54 0.57 0.56 0.57 0.57 0.53 0.54
1 158 0.52 0.53 0.53 0.54 0.55 0.55 0.57 0.56 0.58 0.58 0.53 0.53
1 159 0.52 0.53 0.53 0.54 0.55 0.55 0.57 0.57 0.58 0.58 0.53 0.53
1 160 0.52 0.53 0.53 0.54 0.55 0.55 0.57 0.57 0.59 0.59 0.53 0.53
1 161 0.52 0.54 0.54 0.54 0.55 0.56 0.57 0.57 0.59 0.59 0.54 0.53
1 162 0.52 0.54 0.54 0.54 0.55 0.56 0.57 0.58 0.59 0.59 0.54 0.53
1 163 0.52 0.54 0.54 0.55 0.56 0.56 0.57 0.58 0.59 0.60 0.55 0.53
1 164 0.52 0.55 0.54 0.55 0.56 0.57 0.58 0.59 0.60 0.61 0.55 0.53
1 165 0.52 0.55 0.55 0.55 0.56 0.58 0.58 0.59 0.61 0.61 0.55 0.54
1 166 0.52 0.55 0.55 0.56 0.56 0.58 0.59 0.60 0.61 0.62 0.55 0.54
1 167 0.53 0.55 0.55 0.56 0.57 0.58 0.59 0.60 0.62 0.62 0.56 0.54
1 168 0.53 0.55 0.56 0.56 0.57 0.59 0.59 0.60 0.62 0.63 0.57 0.54
1 169 0.53 0.55 0.56 0.56 0.58 0.59 0.59 0.60 0.62 0.63 0.58 0.55
1 170 0.53 0.55 0.56 0.57 0.58 0.59 0.59 0.61 0.62 0.64 0.58 0.55
1 171 0.54 0.55 0.56 0.57 0.58 0.59 0.59 0.61 0.63 0.64 0.59 0.55
1 172 0.54 0.55 0.56 0.56 0.58 0.59 0.59 0.61 0.63 0.64 0.59 0.55
1 173 0.55 0.55 0.57 0.56 0.59 0.59 0.60 0.61 0.63 0.64 0.60 0.55
1 174 0.55 0.55 0.57 0.56 0.59 0.59 0.60 0.62 0.63 0.64 0.60 0.55
1 175 0.55 0.56 0.58 0.55 0.59 0.60 0.61 0.62 0.63 0.64 0.60 0.56
1 176 0.55 0.56 0.58 0.55 0.60 0.60 0.61 0.62 0.63 0.64 0.60 0.56
1 177 0.55 0.56 0.58 0.56 0.60 0.61 0.62 0.63 0.63 0.64 0.61 0.56
1 178 0.55 0.56 0.58 0.56 0.60 0.61 0.62 0.63 0.63 0.65 0.61 0.57
1 179 0.55 0.56 0.58 0.56 0.59 0.61 0.62 0.63 0.63 0.65 0.62 0.57
2 0 0.53 0.57 0.52 0.48 0.50 0.49 0.52 0.52 0.51 0.53 0.57 0.55
2 1 0.53 0.57 0.52 0.48 0.50 0.48 0.50 0.52 0.51 0.52 0.57 0.55
2 2 0.53 0.56 0.52 0.47 0.50 0.47 0.49 0.50 0.50 0.51 0.56 0.55
2 3 0.53 0.56 0.51 0.47 0.50 0.47 0.47 0.49 0.48 0.50 0.56 0.56
2 4 0.52 0.55 0.50 0.45 0.48 0.46 0.45 0.47 0.46 0.48 0.54 0.55
2 5 0.52 0.53 0.48 0.43 0.47 0.44 0.43 0.44 0.44 0.46 0.52 0.54
2 6 0.51 0.52 0.47 0.42 0.46 0.43 0.41 0.42 0.42 0.43 0.50 0.53
2 7 0.52 0.52 0.46 0.42 0.45 0.43 0.40 0.39 0.40 0.41 0.48 0.52
2 8 0.52 0.52 0.46 0.42 0.44 0.42 0.39 0.37 0.38 0.38 0.46 0.52
2 9 0.53 0.53 0.47 0.44 0.45 0.43 0.40 0.37 0.39 0.39 0.46 0.52
2 10 0.55 0.54 0.49 0.47 0.46 0.44 0.41 0.38 0.40 0.42 0.47 0.53
2 11 0.56 0.55 0.50 0.49 0.47 0.45 0.43 0.39 0.42 0.44 0.47 0.53
2 12 0.56 0.55 0.51 0.50 0.47 0.46 0.43 0.40 0.43 0.45 0.47 0.53
2 13 0.56 0.54 0.51 0.51 0.48 0.46 0.44 0.41 0.44 0.46 0.48 0.53
2 14 0.54 0.55 0.52 0.51 0.48 0.47 0.44 0.41 0.45 0.46 0.48 0.52
2 15 0.52 0.55 0.52 0.51 0.49 0.47 0.43 0.40 0.45 0.45 0.49 0.51
2 16 0.51 0.56 0.53 0.51 0.50 0.47 0.42 0.39 0.45 0.45 0.49 0.50
2 17 0.51 0.56 0.52 0.51 0.50 0.47 0.42 0.40 0.45 0.45 0.49 0.50
2 18 0.51 0.56 0.52 0.51 0.50 0.47 0.42 0.40 0.46 0.45 0.50 0.50
2 19 0.51 0.55 0.52 0.50 0.50 0.47 0.42 0.40 0.46 0.45 0.49 0.50
2 20 0.51 0.55 0.51 0.50 0.49 0.47 0.42 0.41 0.46 0.45 0.49 0.50
2 21 0.50 0.54 0.51 0.50 0.49 0.47 0.42 0.41 0.47 0.45 0.48 0.50
2 22 0.50 0.54 0.52 0.49 0.49 0.46 0.42 0.41 0.47 0.45 0.48 0.49
2 23 0.50 0.54 0.52 0.49 0.49 0.46 0.42 0.41 0.47 0.45 0.47 0.49
2 24 0.52 0.55 0.52 0.49 0.48 0.47 0.43 0.43 0.47 0.46 0.48 0.51
2 25 0.54 0.55 0.52 0.49 0.48 0.47 0.45 0.44 0.47 0.48 0.48 0.53
2 26 0.56 0.55 0.51 0.49 0.48 0.48 0.47 0.45 0.48 0.49 0.49 0.54
2 27 0.56 0.55 0.51 0.48 0.48 0.49 0.47 0.46 0.48 0.49 0.49 0.54
2 28 0.56 0.54 0.50 0.48 0.49 0.49 0.47 0.46 0.48 0.49 0.49 0.54
2 29 0.56 0.54 0.50 0.47 0.49 0.50 0.48 0.47 0.49 0.49 0.50 0.54
2 30 0.56 0.54 0.50 0.47 0.49 0.51 0.49 0.48 0.50 0.49 0.52 0.55
2 31 0.55 0.54 0.51 0.47 0.49 0.52 0.50 0.50 0.51 0.50 0.53 0.55
2 32 0.56 0.54 0.52 0.48 0.50 0.53 0.52 0.52 0.54 0.52 0.54 0.56
2 33 0.56 0.54 0.53 0.48 0.51 0.55 0.53 0.54 0.56 0.54 0.56 0.56
2 34 0.58 0.57 0.55 0.51 0.54 0.57 0.55 0.56 0.58 0.57 0.57 0.58
2 35 0.62 0.60 0.58 0.55 0.57 0.60 0.57 0.58 0.60 0.60 0.59 0.60
2 36 0.64 0.62 0.60 0.58 0.59 0.60 0.57 0.59 0.60 0.61 0.59 0.61
2 37 0.63 0.62 0.59 0.57 0.57 0.57 0.54 0.56 0.58 0.59 0.57 0.59
2 38 0.63 0.62 0.58 0.56 0.56 0.54 0.51 0.53 0.56 0.57 0.55 0.58
2 39 0.63 0.63 0.58 0.56 0.55 0.52 0.50 0.51 0.55 0.56 0.55 0.58
2 40 0.64 0.64 0.59 0.57 0.55 0.52 0.48 0.50 0.55 0.55 0.55 0.59
2 41 0.65 0.65 0.60 0.58 0.55 0.51 0.48 0.49 0.54 0.55 0.55 0.60
2 42 0.65 0.65 0.61 0.58 0.56 0.52 0.49 0.51 0.55 0.55 0.56 0.61
2 43 0.65 0.66 0.62 0.59 0.56 0.54 0.50 0.52 0.56 0.56 0.58 0.61
2 44 0.65 0.66 0.63 0.60 0.58 0.55 0.52 0.54 0.58 0.58 0.59 0.61
2 45 0.65 0.67 0.64 0.61 0.59 0.57 0.54 0.56 0.60 0.60 0.61 0.61
2 46 0.65 0.67 0.65 0.62 0.61 0.59 0.56 0.58 0.62 0.63 0.63 0.62
2 47 0.65 0.68 0.67 0.64 0.62 0.61 0.59 0.61 0.65 0.65 0.64 0.62
2 48 0.66 0.68 0.68 0.65 0.64 0.63 0.62 0.63 0.67 0.68 0.66 0.63
2 49 0.65 0.68 0.68 0.66 0.63 0.63 0.62 0.64 0.68 0.69 0.66 0.63
2 50 0.63 0.67 0.68 0.66 0.62 0.62 0.62 0.63 0.68 0.69 0.65 0.62
2 51 0.62 0.67 0.68 0.66 0.61 0.62 0.61 0.63 0.68 0.69 0.65 0.61
2 52 0.62 0.66 0.68 0.66 0.60 0.61 0.61 0.62 0.67 0.69 0.65 0.61
2 53 0.62 0.66 0.67 0.66 0.59 0.60 0.60 0.61 0.67 0.69 0.64 0.61
2 54 0.61 0.65 0.67 0.66 0.58 0.59 0.59 0.59 0.66 0.68 0.64 0.60
2 55 0.60 0.65 0.67 0.66 0.58 0.57 0.57 0.58 0.66 0.67 0.63 0.60
2 56 0.60 0.65 0.66 0.66 0.57 0.56 0.56 0.57 0.65 0.67 0.63 0.60
2 57 0.59 0.64 0.66 0.65 0.56 0.56 0.55 0.56 0.65 0.66 0.63 0.60
2 58 0.58 0.63 0.65 0.65 0.56 0.55 0.54 0.54 0.64 0.65 0.62 0.59
2 59 0.58 0.63 0.65 0.64 0.55 0.54 0.54 0.54 0.64 0.64 0.62 0.59
2 60 0.58 0.63 0.65 0.64 0.55 0.54 0.54 0.53 0.63 0.63 0.62 0.58
2 61 0.58 0.62 0.65 0.63 0.55 0.53 0.54 0.52 0.63 0.62 0.62 0.58
2 62 0.57 0.62 0.64 0.63 0.55 0.54 0.54 0.52 0.62 0.61 0.61 0.58
2 63 0.57 0.62 0.64 0.62 0.55 0.54 0.54 0.52 0.61 0.60 0.61 0.58
2 64 0.57 0.63 0.63 0.62 0.55 0.54 0.54 0.52 0.60 0.59 0.60 0.57
2 65 0.57 0.63 0.63 0.61 0.54 0.54 0.54 0.51 0.59 0.58 0.59 0.56
2 66 0.57 0.63 0.62 0.61 0.54 0.54 0.53 0.51 0.57 0.57 0.59 0.55
2 67 0.57 0.63 0.62 0.60 0.54 0.54 0.54 0.51 0.56 0.56 0.58 0.55
2 68 0.57 0.64 0.62 0.60 0.54 0.55 0.54 0.51 0.55 0.55 0.57 0.53
2 69 0.57 0.63 0.62 0.59 0.54 0.54 0.54 0.50 0.54 0.55 0.57 0.53
2 70 0.57 0.63 0.62 0.58 0.54 0.54 0.54 0.50 0.53 0.54 0.57 0.52
2 71 0.56 0.63 0.62 0.58 0.54 0.54 0.54 0.50 0.52 0.54 0.56 0.52
2 72 0.55 0.62 0.61 0.57 0.54 0.54 0.54 0.50 0.51 0.54 0.56 0.51
2 73 0.54 0.62 0.61 0.57 0.53 0.54 0.54 0.50 0.50 0.53 0.56 0.51
2 74 0.54 0.61 0.60 0.57 0.54 0.54 0.54 0.50 0.50 0.53 0.56 0.51
2 75 0.53 0.61 0.60 0.56 0.54 0.54 0.54 0.50 0.50 0.53 0.56 0.51
2 76 0.53 0.60 0.59 0.56 0.54 0.54 0.54 0.50 0.50 0.53 0.56 0.52
2 77 0.52 0.60 0.59 0.55 0.53 0.54 0.54 0.50 0.50 0.54 0.55 0.52
2 78 0.52 0.60 0.59 0.55 0.53 0.54 0.53 0.50 0.50 0.54 0.55 0.53
2 79 0.51 0.60 0.59 0.54 0.53 0.54 0.53 0.50 0.50 0.54 0.55 0.52
2 80 0.50 0.60 0.58 0.54 0.53 0.54 0.53 0.50 0.51 0.54 0.54 0.52
2 81 0.50 0.59 0.58 0.54 0.53 0.54 0.53 0.50 0.51 0.54 0.54 0.52
2 82 0.49 0.59 0.57 0.53 0.52 0.54 0.53 0.50 0.50 0.54 0.53 0.51
2 83 0.49 0.59 0.57 0.53 0.52 0.54 0.53 0.50 0.50 0.54 0.53 0.51
2 84 0.48 0.59 0.56 0.53 0.51 0.54 0.52 0.50 0.49 0.53 0.52 0.51
2 85 0.48 0.58 0.56 0.53 0.51 0.53 0.51 0.49 0.49 0.52 0.52 0.51
2 86 0.48 0.58 0.55 0.53 0.51 0.53 0.51 0.49 0.48 0.51 0.52 0.51
2 87 0.48 0.58 0.54 0.53 0.50 0.52 0.50 0.49 0.47 0.50 0.51 0.51
2 88 0.48 0.58 0.53 0.52 0.50 0.52 0.49 0.49 0.46 0.49 0.51 0.51
2 89 0.49 0.57 0.53 0.52 0.49 0.52 0.49 0.48 0.46 0.48 0.50 0.51
2 90 0.49 0.57 0.52 0.51 0.49 0.51 0.48 0.48 0.45 0.47 0.49 0.51
2 91 0.50 0.57 0.51 0.51 0.48 0.51 0.48 0.47 0.44 0.46 0.48 0.51
2 92 0.50 0.56 0.50 0.50 0.48 0.50 0.47 0.47 0.43 0.45 0.47 0.50
2 93 0.51 0.55 0.49 0.48 0.48 0.50 0.47 0.46 0.42 0.45 0.46 0.50
2 94 0.50 0.54 0.48 0.47 0.48 0.50 0.47 0.45 0.42 0.44 0.45 0.49
2 95 0.49 0.52 0.46 0.47 0.48 0.50 0.47 0.45 0.41 0.43 0.44 0.47
2 96 0.48 0.51 0.46 0.46 0.48 0.51 0.47 0.45 0.41 0.43 0.44 0.46
2 97 0.48 0.51 0.46 0.46 0.48 0.51 0.48 0.46 0.41 0.43 0.43 0.45
2 98 0.47 0.50 0.46 0.47 0.47 0.51 0.49 0.46 0.42 0.43 0.43 0.44
2 99 0.47 0.50 0.47 0.47 0.48 0.51 0.49 0.47 0.43 0.44 0.44 0.44
2 100 0.46 0.51 0.48 0.49 0.49 0.52 0.50 0.48 0.45 0.45 0.44 0.43
2 101 0.46 0.52 0.49 0.50 0.49 0.51 0.51 0.48 0.46 0.46 0.44 0.43
2 102 0.46 0.53 0.50 0.51 0.49 0.51 0.50 0.48 0.46 0.45 0.42 0.42
2 103 0.46 0.54 0.51 0.52 0.50 0.51 0.49 0.48 0.46 0.45 0.40 0.40
2 104 0.46 0.55 0.53 0.54 0.51 0.52 0.50 0.49 0.47 0.46 0.41 0.41
2 105 0.47 0.56 0.56 0.57 0.54 0.53 0.51 0.51 0.48 0.47 0.43 0.43
2 106 0.48 0.56 0.58 0.59 0.56 0.54 0.52 0.52 0.49 0.48 0.44 0.44
2 107 0.46 0.54 0.56 0.57 0.55 0.53 0.52 0.52 0.48 0.47 0.43 0.43
2 108 0.45 0.51 0.54 0.56 0.54 0.53 0.52 0.51 0.48 0.46 0.42 0.42
2 109 0.44 0.50 0.52 0.54 0.52 0.53 0.51 0.51 0.47 0.46 0.43 0.42
2 110 0.44 0.49 0.51 0.52 0.50 0.52 0.51 0.50 0.46 0.46 0.43 0.42
2 111 0.45 0.48 0.49 0.51 0.49 0.52 0.50 0.50 0.46 0.46 0.44 0.43
2 112 0.46 0.48 0.49 0.50 0.49 0.51 0.50 0.50 0.46 0.47 0.45 0.45
2 113 0.47 0.48 0.49 0.50 0.49 0.51 0.50 0.50 0.47 0.47 0.46 0.47
2 114 0.47 0.47 0.49 0.50 0.49 0.50 0.50 0.50 0.48 0.48 0.47 0.47
2 115 0.46 0.46 0.48 0.50 0.49 0.50 0.49 0.50 0.48 0.48 0.47 0.47
2 116 0.46 0.46 0.48 0.50 0.50 0.50 0.49 0.51 0.49 0.48 0.48 0.47
2 117 0.47 0.48 0.51 0.53 0.52 0.51 0.51 0.53 0.52 0.50 0.49 0.48
2 118 0.48 0.50 0.53 0.56 0.55 0.52 0.52 0.54 0.54 0.52 0.51 0.50
2 119 0.49 0.51 0.55 0.57 0.56 0.53 0.53 0.56 0.55 0.53 0.52 0.51
2 120 0.51 0.52 0.55 0.59 0.58 0.53 0.54 0.57 0.57 0.54 0.54 0.52
2 121 0.52 0.53 0.56 0.60 0.59 0.54 0.55 0.58 0.58 0.55 0.55 0.54
2 122 0.53 0.53 0.56 0.60 0.59 0.54 0.55 0.59 0.59 0.57 0.56 0.54
2 123 0.54 0.54 0.57 0.61 0.59 0.54 0.55 0.59 0.60 0.58 0.57 0.55
2 124 0.55 0.55 0.57 0.61 0.59 0.54 0.55 0.59 0.60 0.58 0.58 0.56
2 125 0.56 0.56 0.58 0.61 0.59 0.54 0.55 0.59 0.60 0.59 0.59 0.57
2 126 0.57 0.56 0.58 0.62 0.59 0.54 0.55 0.58 0.60 0.59 0.60 0.58
2 127 0.57 0.56 0.57 0.61 0.58 0.53 0.53 0.57 0.59 0.58 0.60 0.58
2 128 0.57 0.56 0.57 0.60 0.58 0.52 0.52 0.55 0.57 0.57 0.60 0.58
2 129 0.57 0.56 0.57 0.60 0.57 0.52 0.52 0.55 0.57 0.57 0.60 0.58
2 130 0.57 0.56 0.57 0.60 0.57 0.52 0.52 0.55 0.57 0.56 0.59 0.57
2 131 0.58 0.57 0.57 0.60 0.57 0.52 0.52 0.55 0.57 0.56 0.59 0.57
2 132 0.57 0.56 0.57 0.59 0.57 0.52 0.53 0.55 0.57 0.56 0.59 0.57
2 133 0.57 0.56 0.57 0.59 0.57 0.52 0.53 0.55 0.56 0.55 0.58 0.57
2 134 0.57 0.55 0.56 0.58 0.57 0.51 0.53 0.55 0.56 0.55 0.58 0.57
2 135 0.56 0.55 0.55 0.57 0.56 0.51 0.53 0.54 0.55 0.54 0.58 0.57
2 136 0.56 0.55 0.55 0.56 0.56 0.50 0.53 0.54 0.55 0.54 0.57 0.57
2 137 0.56 0.54 0.54 0.56 0.56 0.51 0.53 0.54 0.55 0.54 0.57 0.56
2 138 0.56 0.54 0.54 0.55 0.56 0.51 0.53 0.54 0.55 0.54 0.56 0.56
2 139 0.55 0.53 0.54 0.55 0.56 0.51 0.53 0.54 0.55 0.54 0.56 0.56
2 140 0.55 0.53 0.54 0.55 0.56 0.51 0.54 0.54 0.55 0.54 0.56 0.56
2 141 0.55 0.53 0.54 0.54 0.56 0.51 0.54 0.54 0.56 0.54 0.56 0.56
2 142 0.55 0.54 0.54 0.54 0.56 0.51 0.54 0.54 0.56 0.54 0.56 0.56
2 143 0.55 0.54 0.54 0.54 0.56 0.50 0.55 0.54 0.57 0.54 0.56 0.56
2 144 0.55 0.54 0.54 0.54 0.56 0.50 0.55 0.54 0.57 0.54 0.56 0.56
2 145 0.55 0.54 0.54 0.54 0.56 0.51 0.54 0.54 0.57 0.54 0.56 0.55
2 146 0.55 0.53 0.54 0.54 0.56 0.51 0.54 0.55 0.57 0.54 0.56 0.55
2 147 0.55 0.53 0.54 0.54 0.55 0.51 0.54 0.54 0.57 0.54 0.56 0.55
2 148 0.54 0.53 0.54 0.53 0.55 0.51 0.54 0.54 0.57 0.54 0.56 0.55
2 149 0.54 0.53 0.54 0.53 0.54 0.52 0.54 0.54 0.57 0.54 0.55 0.55
2 150 0.54 0.52 0.54 0.53 0.54 0.52 0.54 0.54 0.57 0.53 0.55 0.55
2 151 0.54 0.52 0.54 0.52 0.54 0.52 0.54 0.54 0.56 0.53 0.54 0.55
2 152 0.54 0.52 0.53 0.52 0.54 0.52 0.54 0.54 0.56 0.54 0.54 0.55
2 153 0.53 0.52 0.53 0.52 0.54 0.52 0.54 0.54 0.57 0.54 0.54 0.54
2 154 0.53 0.52 0.53 0.52 0.54 0.52 0.55 0.54 0.56 0.55 0.54 0.54
2 155 0.52 0.52 0.53 0.52 0.54 0.52 0.55 0.54 0.56 0.55 0.54 0.54
2 156 0.52 0.52 0.53 0.53 0.54 0.52 0.55 0.55 0.56 0.56 0.53 0.54
2 157 0.52 0.52 0.53 0.53 0.53 0.53 0.55 0.55 0.56 0.56 0.53 0.54
2 158 0.51 0.53 0.52 0.53 0.53 0.53 0.55 0.55 0.56 0.57 0.53 0.53
2 159 0.51 0.53 0.52 0.53 0.53 0.53 0.55 0.55 0.56 0.57 0.53 0.53
2 160 0.51 0.53 0.52 0.53 0.53 0.54 0.55 0.56 0.57 0.57 0.53 0.53
2 161 0.51 0.53 0.52 0.53 0.53 0.54 0.55 0.56 0.57 0.58 0.53 0.53
2 162 0.51 0.53 0.52 0.53 0.53 0.54 0.55 0.56 0.57 0.58 0.53 0.53
2 163 0.51 0.53 0.52 0.53 0.53 0.54 0.55 0.57 0.58 0.59 0.54 0.53
2 164 0.51 0.53 0.53 0.53 0.53 0.55 0.55 0.57 0.58 0.60 0.54 0.53
